,alpha,beta,emit,sig1,sig2,sig3,converge
scipy x 0,0.40536478084607885,16.96635988857264,6.738703482176028e-07,3.241112347130433,5.324991217931619,9.672011647993251,1.0
gekko x 0,0.26070272111,16.429959212,6.2953847065e-07,3.241112347130433,5.324991217931619,9.672011647993251,1.0
scipy x 1,0.42188671050476634,16.39474602053976,6.807211724134082e-07,3.191474810331948,5.398877786542566,9.908421039074938,1.0
gekko x 1,0.26070272111,16.429959212,6.2953847065e-07,3.191474810331948,5.398877786542566,9.908421039074938,1.0
scipy x 2,0.31094328575999086,17.360537428968694,6.81884867111306e-07,3.3388222245861514,5.458950843218384,9.614375383402518,1.0
gekko x 2,0.26070272111,16.429959212,6.2953847065e-07,3.3388222245861514,5.458950843218384,9.614375383402518,1.0
scipy x 3,0.2883908774211144,17.82203626091716,6.753464534731819e-07,3.377623913739258,5.434049998871229,9.462603277284618,1.0
gekko x 3,0.26070272111,16.429959212,6.2953847065e-07,3.377623913739258,5.434049998871229,9.462603277284618,1.0
scipy x 4,0.21641114491544872,17.916950896045485,6.350977627985472e-07,3.3121774203327266,5.403385103790489,9.229879379651136,1.0
gekko x 4,0.26070272111,16.429959212,6.2953847065e-07,3.3121774203327266,5.403385103790489,9.229879379651136,1.0
scipy x 5,0.45345284388452906,15.03060156935442,6.292715551740612e-07,2.915097133820672,5.347205316382777,10.016235926125404,1.0
gekko x 5,0.26070272111,16.429959212,6.2953847065e-07,2.915097133820672,5.347205316382777,10.016235926125404,1.0
scipy x 6,0.4198268689916422,17.50317495478211,7.302990632016806e-07,3.4247098508501317,5.465874898892371,9.915128005464224,1.0
gekko x 6,0.26070272111,16.429959212,6.2953847065e-07,3.4247098508501317,5.465874898892371,9.915128005464224,1.0
scipy x 7,0.33724847728771945,17.4747919485391,6.700928040211726e-07,3.310675651494075,5.357312253463873,9.491645479327508,1.0
gekko x 7,0.26070272111,16.429959212,6.2953847065e-07,3.310675651494075,5.357312253463873,9.491645479327508,1.0
scipy x 8,0.25078821669765394,15.928161265129141,6.238658621925646e-07,3.0772454924244164,5.45983047240967,9.619190113540412,1.0
gekko x 8,0.26070272111,16.429959212,6.2953847065e-07,3.0772454924244164,5.45983047240967,9.619190113540412,1.0
scipy x 9,0.4244873569900099,15.586954052269554,6.626883557953225e-07,3.0633521246389277,5.4288864514731205,10.044292476471544,1.0
gekko x 9,0.26070272111,16.429959212,6.2953847065e-07,3.0633521246389277,5.4288864514731205,10.044292476471544,1.0
scipy x 10,0.5046536063102283,17.833194413383406,7.195816978622039e-07,3.3988843795344446,5.294827592941143,9.824345089086624,1.0
gekko x 10,0.26070272111,16.429959212,6.2953847065e-07,3.3988843795344446,5.294827592941143,9.824345089086624,1.0
scipy x 11,0.2946307947141612,16.370890112145663,6.418239304252903e-07,3.1479267276716234,5.417048430914182,9.60369367344675,1.0
gekko x 11,0.26070272111,16.429959212,6.2953847065e-07,3.1479267276716234,5.417048430914182,9.60369367344675,1.0
scipy x 12,0.3143206593281843,16.09404591947538,6.478462074047654e-07,3.1266202629652122,5.440654754963422,9.72374657489232,1.0
gekko x 12,0.26070272111,16.429959212,6.2953847065e-07,3.1266202629652122,5.440654754963422,9.72374657489232,1.0
scipy x 13,0.11461657018689038,16.01217247595256,5.360173596115377e-07,2.9109390889078335,5.310010700174871,9.070091228413965,1.0
gekko x 13,0.26070272111,16.429959212,6.2953847065e-07,2.9109390889078335,5.310010700174871,9.070091228413965,1.0
scipy x 14,-0.024082562587543887,16.833999466828384,5.076194714645425e-07,2.95352420463586,5.42787999190999,8.976509231873386,1.0
gekko x 14,0.26070272111,16.429959212,6.2953847065e-07,2.95352420463586,5.42787999190999,8.976509231873386,1.0
scipy x 15,0.4445681684070508,16.698389223476063,7.008106684690397e-07,3.260844621442928,5.416231098367599,9.976630929532913,1.0
gekko x 15,0.26070272111,16.429959212,6.2953847065e-07,3.260844621442928,5.416231098367599,9.976630929532913,1.0
scipy x 16,0.24819664271779507,16.31545046530839,6.057622497699968e-07,3.071066812947858,5.346345744504274,9.373614997296638,1.0
gekko x 16,0.26070272111,16.429959212,6.2953847065e-07,3.071066812947858,5.346345744504274,9.373614997296638,1.0
scipy x 17,0.2695494999858507,16.36292721727764,6.10928889674657e-07,3.0803369875509428,5.327259862201444,9.384945743854992,1.0
gekko x 17,0.26070272111,16.429959212,6.2953847065e-07,3.0803369875509428,5.327259862201444,9.384945743854992,1.0
scipy x 18,0.177930137430946,18.572961305263426,6.114196581220571e-07,3.324450469612073,5.3427674289122535,8.97552429897069,1.0
gekko x 18,0.26070272111,16.429959212,6.2953847065e-07,3.324450469612073,5.3427674289122535,8.97552429897069,1.0
scipy x 19,0.38206167898805904,17.039724715024896,7.098301241178381e-07,3.343859950046003,5.488501747606775,9.894827336924097,1.0
gekko x 19,0.26070272111,16.429959212,6.2953847065e-07,3.343859950046003,5.488501747606775,9.894827336924097,1.0
scipy x 20,-0.007740260772182307,16.030974159041808,4.95399045292378e-07,2.8440012575748863,5.377334059431711,8.993396931503437,1.0
gekko x 20,0.26070272111,16.429959212,6.2953847065e-07,2.8440012575748863,5.377334059431711,8.993396931503437,1.0
scipy x 21,0.4558372866330544,14.862555376936045,6.264082024292664e-07,2.889723870949059,5.359394734331151,10.058181220974605,1.0
gekko x 21,0.26070272111,16.429959212,6.2953847065e-07,2.889723870949059,5.359394734331151,10.058181220974605,1.0
scipy x 22,0.14989836164752487,19.09379194016941,6.35328846437736e-07,3.447168083768858,5.482986683348926,9.098835333756174,1.0
gekko x 22,0.26070272111,16.429959212,6.2953847065e-07,3.447168083768858,5.482986683348926,9.098835333756174,1.0
scipy x 23,0.351748421942203,14.5795827496117,5.834482048854129e-07,2.802192126308838,5.300430369194254,9.706247703862045,1.0
gekko x 23,0.26070272111,16.429959212,6.2953847065e-07,2.802192126308838,5.300430369194254,9.706247703862045,1.0
scipy x 24,0.4741198805543818,15.861955900553001,6.655234503597124e-07,3.0782443932158707,5.360944287640396,10.032139275808126,1.0
gekko x 24,0.26070272111,16.429959212,6.2953847065e-07,3.0782443932158707,5.360944287640396,10.032139275808126,1.0
scipy x 25,0.2796266319159698,16.664854332683934,6.36566825256194e-07,3.1701984466265767,5.39111235057562,9.490259064481908,1.0
gekko x 25,0.26070272111,16.429959212,6.2953847065e-07,3.1701984466265767,5.39111235057562,9.490259064481908,1.0
scipy x 26,0.18220652825802952,17.493097356137273,5.946673189371741e-07,3.178897052423583,5.328691775008408,9.076072104773047,1.0
gekko x 26,0.26070272111,16.429959212,6.2953847065e-07,3.178897052423583,5.328691775008408,9.076072104773047,1.0
scipy x 27,0.19482212000510227,15.701199078623372,6.027629692524966e-07,3.02482236189338,5.491916548279275,9.573329976665084,1.0
gekko x 27,0.26070272111,16.429959212,6.2953847065e-07,3.02482236189338,5.491916548279275,9.573329976665084,1.0
scipy x 28,0.37461138927118565,16.48448366349656,6.451471145781606e-07,3.135174407743325,5.301300225095977,9.592026680355007,1.0
gekko x 28,0.26070272111,16.429959212,6.2953847065e-07,3.135174407743325,5.301300225095977,9.592026680355007,1.0
scipy x 29,0.5617063573267255,17.546982703512775,7.286719746096268e-07,3.366446038979833,5.318416755025835,10.069530418941964,1.0
gekko x 29,0.26070272111,16.429959212,6.2953847065e-07,3.366446038979833,5.318416755025835,10.069530418941964,1.0
scipy x 30,0.4234873886415361,18.448279399449447,7.143625318501253e-07,3.482409623936623,5.30946819754322,9.544206920100853,1.0
gekko x 30,0.26070272111,16.429959212,6.2953847065e-07,3.482409623936623,5.30946819754322,9.544206920100853,1.0
scipy x 31,0.42841202184960775,18.029829309218083,7.3024237102847e-07,3.4758731181131375,5.400704554633765,9.767586582525706,1.0
gekko x 31,0.26070272111,16.429959212,6.2953847065e-07,3.4758731181131375,5.400704554633765,9.767586582525706,1.0
scipy x 32,0.15995965798025852,14.790368163666846,5.452479370149382e-07,2.8045624142622234,5.381257539108559,9.40163597826383,1.0
gekko x 32,0.26070272111,16.429959212,6.2953847065e-07,2.8045624142622234,5.381257539108559,9.40163597826383,1.0
scipy x 33,0.3144419705213554,16.254522559001042,6.235215721488555e-07,3.0832916204648115,5.32023337828462,9.492831971714997,1.0
gekko x 33,0.26070272111,16.429959212,6.2953847065e-07,3.0832916204648115,5.32023337828462,9.492831971714997,1.0
scipy x 34,-1.0,20.0,2e-07,3.413621618592187,5.529524562244243,8.965081719765847,0.0
gekko x 34,0.26070272111,16.429959212,6.2953847065e-07,3.413621618592187,5.529524562244243,8.965081719765847,1.0
scipy x 35,0.49479414930690957,17.25955968207874,7.20128771975698e-07,3.3440563487321846,5.372820260487139,9.99273579210668,1.0
gekko x 35,0.26070272111,16.429959212,6.2953847065e-07,3.3440563487321846,5.372820260487139,9.99273579210668,1.0
scipy x 36,0.21448003933870177,18.270033723429062,6.610378033515464e-07,3.4137908176929552,5.492419565157414,9.338306510235688,1.0
gekko x 36,0.26070272111,16.429959212,6.2953847065e-07,3.4137908176929552,5.492419565157414,9.338306510235688,1.0
scipy x 37,0.14669501883163572,17.86619282007497,6.187985345140009e-07,3.2911716554225987,5.489312508211866,9.237764035205641,1.0
gekko x 37,0.26070272111,16.429959212,6.2953847065e-07,3.2911716554225987,5.489312508211866,9.237764035205641,1.0
scipy x 38,-0.07835469339476872,17.16735726777242,4.988128175345677e-07,2.974541546743233,5.499309607513146,8.99984225793552,1.0
gekko x 38,0.26070272111,16.429959212,6.2953847065e-07,2.974541546743233,5.499309607513146,8.99984225793552,1.0
scipy x 39,0.36924696333705204,17.23961086357369,6.690448367811635e-07,3.271721909462531,5.326278992862258,9.546953064247026,1.0
gekko x 39,0.26070272111,16.429959212,6.2953847065e-07,3.271721909462531,5.326278992862258,9.546953064247026,1.0
scipy x 40,-0.017997426058884002,16.913165794402367,5.259955206063905e-07,3.0111308830911265,5.50457551266685,9.102954581451176,1.0
gekko x 40,0.26070272111,16.429959212,6.2953847065e-07,3.0111308830911265,5.50457551266685,9.102954581451176,1.0
scipy x 41,0.5178152235551602,17.781746384488038,7.40045939467543e-07,3.4359581058648434,5.3634981353228275,9.997471910135404,1.0
gekko x 41,0.26070272111,16.429959212,6.2953847065e-07,3.4359581058648434,5.3634981353228275,9.997471910135404,1.0
scipy x 42,0.5079028354477192,16.989997008417728,7.10015090668974e-07,3.2865986387700605,5.357535239985687,10.027790419528928,1.0
gekko x 42,0.26070272111,16.429959212,6.2953847065e-07,3.2865986387700605,5.357535239985687,10.027790419528928,1.0
scipy x 43,0.2303517718058687,15.498397066811364,6.121642736392993e-07,3.0138633619908632,5.489686813026602,9.6690511968274,1.0
gekko x 43,0.26070272111,16.429959212,6.2953847065e-07,3.0138633619908632,5.489686813026602,9.6690511968274,1.0
scipy x 44,0.37485776514743674,15.164339953439034,6.09152814170439e-07,2.914050836949664,5.3098870689920314,9.730691737106104,1.0
gekko x 44,0.26070272111,16.429959212,6.2953847065e-07,2.914050836949664,5.3098870689920314,9.730691737106104,1.0
scipy x 45,0.26218850982933334,14.670317318905642,5.9018873415597e-07,2.8641761773418435,5.434838634491502,9.727338881385846,1.0
gekko x 45,0.26070272111,16.429959212,6.2953847065e-07,2.8641761773418435,5.434838634491502,9.727338881385846,1.0
scipy x 46,0.20965956678873143,18.90622507097692,6.565596392540685e-07,3.4641138347630767,5.44482264814526,9.17609950466152,1.0
gekko x 46,0.26070272111,16.429959212,6.2953847065e-07,3.4641138347630767,5.44482264814526,9.17609950466152,1.0
scipy x 47,0.45182106126020477,15.266153260576095,6.410647627438897e-07,2.967951469651933,5.362709623403974,10.02241948658799,1.0
gekko x 47,0.26070272111,16.429959212,6.2953847065e-07,2.967951469651933,5.362709623403974,10.02241948658799,1.0
scipy x 48,0.20292934939404234,15.733687008285726,5.952763346960152e-07,3.005920861936052,5.439026229736511,9.495136937711031,1.0
gekko x 48,0.26070272111,16.429959212,6.2953847065e-07,3.005920861936052,5.439026229736511,9.495136937711031,1.0
scipy x 49,0.3470864488679587,17.40912027464563,6.761500196179748e-07,3.315066785346646,5.371773199347636,9.55051472397369,1.0
gekko x 49,0.26070272111,16.429959212,6.2953847065e-07,3.315066785346646,5.371773199347636,9.55051472397369,1.0
scipy x 50,0.4091040788643063,17.798392487621257,7.349976681129008e-07,3.471093667736567,5.467739089018523,9.855830346045092,1.0
gekko x 50,0.26070272111,16.429959212,6.2953847065e-07,3.471093667736567,5.467739089018523,9.855830346045092,1.0
scipy x 51,0.2352501948570376,14.342055024541354,5.766693359095236e-07,2.809271290284563,5.4553909980299755,9.734605507979518,1.0
gekko x 51,0.26070272111,16.429959212,6.2953847065e-07,2.809271290284563,5.4553909980299755,9.734605507979518,1.0
scipy x 52,0.2747880853335673,15.633875109748283,5.998842728227042e-07,2.9790749359049755,5.345339900951942,9.502947446109552,1.0
gekko x 52,0.26070272111,16.429959212,6.2953847065e-07,2.9790749359049755,5.345339900951942,9.502947446109552,1.0
scipy x 53,0.32666774299487417,14.162737602663308,6.006311550736373e-07,2.8103149085114603,5.466591446257801,9.985010787216499,1.0
gekko x 53,0.26070272111,16.429959212,6.2953847065e-07,2.8103149085114603,5.466591446257801,9.985010787216499,1.0
scipy x 54,0.29118850870258156,18.315899231721165,6.90774301468946e-07,3.4637582487738605,5.452020476155312,9.445934693612978,1.0
gekko x 54,0.26070272111,16.429959212,6.2953847065e-07,3.4637582487738605,5.452020476155312,9.445934693612978,1.0
scipy x 55,0.4570048040508904,16.465619447954623,6.659048295207914e-07,3.1494748438625173,5.296100417429613,9.81163547958331,1.0
gekko x 55,0.26070272111,16.429959212,6.2953847065e-07,3.1494748438625173,5.296100417429613,9.81163547958331,1.0
scipy x 56,0.2599832065276243,18.02346154725464,6.498143848510649e-07,3.343597933289066,5.369020909698742,9.25853018728451,1.0
gekko x 56,0.26070272111,16.429959212,6.2953847065e-07,3.343597933289066,5.369020909698742,9.25853018728451,1.0
scipy x 57,0.2927375007353865,15.570534578345725,6.104157924576843e-07,2.9915475167090255,5.371289765232697,9.598424187598868,1.0
gekko x 57,0.26070272111,16.429959212,6.2953847065e-07,2.9915475167090255,5.371289765232697,9.598424187598868,1.0
scipy x 58,0.2171666024869121,17.408659697641266,6.02396084131697e-07,3.178359927967306,5.297345220162795,9.104586995321688,1.0
gekko x 58,0.26070272111,16.429959212,6.2953847065e-07,3.178359927967306,5.297345220162795,9.104586995321688,1.0
scipy x 59,0.429581801670187,16.075074319154428,6.512310229232425e-07,3.085533431073852,5.312350022715865,9.799898295158497,1.0
gekko x 59,0.26070272111,16.429959212,6.2953847065e-07,3.085533431073852,5.312350022715865,9.799898295158497,1.0
scipy x 60,0.31059443580328333,17.559799919257525,6.833055919838985e-07,3.362437975840108,5.447550053998711,9.571733495165242,1.0
gekko x 60,0.26070272111,16.429959212,6.2953847065e-07,3.362437975840108,5.447550053998711,9.571733495165242,1.0
scipy x 61,0.0641167257773053,18.65446685834049,5.867432853048005e-07,3.30518954255571,5.497778365776949,9.025489542022404,1.0
gekko x 61,0.26070272111,16.429959212,6.2953847065e-07,3.30518954255571,5.497778365776949,9.025489542022404,1.0
scipy x 62,0.32182195857689677,14.115503890692244,6.011107758828009e-07,2.8085351045983886,5.481408688611571,10.00443953212539,1.0
gekko x 62,0.26070272111,16.429959212,6.2953847065e-07,2.8085351045983886,5.481408688611571,10.00443953212539,1.0
scipy x 63,0.026839115587130046,15.177862499081252,5.215897968970966e-07,2.8292403657296794,5.505352474519677,9.344091974149041,1.0
gekko x 63,0.26070272111,16.429959212,6.2953847065e-07,2.8292403657296794,5.505352474519677,9.344091974149041,1.0
scipy x 64,0.2465115303784463,18.30394277480453,6.329924489101648e-07,3.3315820421704956,5.306131053072778,9.088569983185582,1.0
gekko x 64,0.26070272111,16.429959212,6.2953847065e-07,3.3315820421704956,5.306131053072778,9.088569983185582,1.0
scipy x 65,0.4835435552111999,16.83214191669587,6.860196062912055e-07,3.2241282921138734,5.305650746544639,9.87302932363615,1.0
gekko x 65,0.26070272111,16.429959212,6.2953847065e-07,3.2241282921138734,5.305650746544639,9.87302932363615,1.0
scipy x 66,-0.10552951567060471,16.47831336052241,4.804880048702025e-07,2.8724744919244047,5.510619593317085,9.058867203998263,1.0
gekko x 66,0.26070272111,16.429959212,6.2953847065e-07,2.8724744919244047,5.510619593317085,9.058867203998263,1.0
scipy x 67,0.2591562053191408,15.558373213742938,6.118331183193328e-07,3.0073743538101763,5.4321450022203805,9.627792313811607,1.0
gekko x 67,0.26070272111,16.429959212,6.2953847065e-07,3.0073743538101763,5.4321450022203805,9.627792313811607,1.0
scipy x 68,0.22054653441988473,15.206584951616254,5.696898416072674e-07,2.883109272687012,5.343882083183915,9.419883685187846,1.0
gekko x 68,0.26070272111,16.429959212,6.2953847065e-07,2.883109272687012,5.343882083183915,9.419883685187846,1.0
scipy x 69,0.2777488954188592,18.277471068693785,6.916774804056941e-07,3.4675814544823162,5.48472711589959,9.47309153311212,1.0
gekko x 69,0.26070272111,16.429959212,6.2953847065e-07,3.4675814544823162,5.48472711589959,9.47309153311212,1.0
scipy x 70,0.31692621615743427,17.93262387466873,6.992273454968456e-07,3.436380877582465,5.467387609167745,9.582109334263919,1.0
gekko x 70,0.26070272111,16.429959212,6.2953847065e-07,3.436380877582465,5.467387609167745,9.582109334263919,1.0
scipy x 71,0.13438972572745927,15.223401384245644,5.628514202597336e-07,2.9011364313713752,5.47261411752242,9.466927801730892,1.0
gekko x 71,0.26070272111,16.429959212,6.2953847065e-07,2.9011364313713752,5.47261411752242,9.466927801730892,1.0
scipy x 72,0.09125444552130497,15.820698642737774,5.553215911653895e-07,2.954129023289934,5.4727024574795,9.326438235808553,1.0
gekko x 72,0.26070272111,16.429959212,6.2953847065e-07,2.954129023289934,5.4727024574795,9.326438235808553,1.0
scipy x 73,0.34339099187450517,15.290814795116683,6.214114585802356e-07,2.969194106026813,5.383079100939101,9.772462409506996,1.0
gekko x 73,0.26070272111,16.429959212,6.2953847065e-07,2.969194106026813,5.383079100939101,9.772462409506996,1.0
scipy x 74,0.18811654844907968,18.022031367687323,6.516956490190315e-07,3.376225044441151,5.527819020320663,9.369067234521268,1.0
gekko x 74,0.26070272111,16.429959212,6.2953847065e-07,3.376225044441151,5.527819020320663,9.369067234521268,1.0
scipy x 75,0.3662185913873066,17.138292341538083,6.891712614726857e-07,3.3114484502736077,5.420459745003158,9.717966881592416,1.0
gekko x 75,0.26070272111,16.429959212,6.2953847065e-07,3.3114484502736077,5.420459745003158,9.717966881592416,1.0
scipy x 76,0.06182480891744682,18.90561738335955,5.880264338612269e-07,3.331603100696732,5.497321368258404,8.994859161727241,1.0
gekko x 76,0.26070272111,16.429959212,6.2953847065e-07,3.331603100696732,5.497321368258404,8.994859161727241,1.0
scipy x 77,0.010107652813824365,15.831441600095724,5.068998712941822e-07,2.8529697679687382,5.411613031254044,9.095050654292764,1.0
gekko x 77,0.26070272111,16.429959212,6.2953847065e-07,2.8529697679687382,5.411613031254044,9.095050654292764,1.0
scipy x 78,0.348917190920743,14.07632343857398,6.046788964093274e-07,2.8013282533310093,5.473954594654146,10.060494279156085,1.0
gekko x 78,0.26070272111,16.429959212,6.2953847065e-07,2.8013282533310093,5.473954594654146,10.060494279156085,1.0
scipy x 79,0.1522038273553551,16.58181155882227,5.760666822282014e-07,3.05645253863532,5.375941943600954,9.193519060186755,1.0
gekko x 79,0.26070272111,16.429959212,6.2953847065e-07,3.05645253863532,5.375941943600954,9.193519060186755,1.0
scipy x 80,0.411401889950593,16.600839116549707,6.948923797706257e-07,3.2506268245882577,5.441797875972106,9.937591303534125,1.0
gekko x 80,0.26070272111,16.429959212,6.2953847065e-07,3.2506268245882577,5.441797875972106,9.937591303534125,1.0
scipy x 81,0.2642249217130254,18.505512159532447,6.739843968647507e-07,3.450296705206627,5.424996952924194,9.311543509760503,1.0
gekko x 81,0.26070272111,16.429959212,6.2953847065e-07,3.450296705206627,5.424996952924194,9.311543509760503,1.0
scipy x 82,-0.019981407833669612,18.08721937235609,5.434859400212103e-07,3.162609279285958,5.531797811345631,9.025944134634313,1.0
gekko x 82,0.26070272111,16.429959212,6.2953847065e-07,3.162609279285958,5.531797811345631,9.025944134634313,1.0
scipy x 83,0.4935199316463481,17.315012015476004,7.340304296375358e-07,3.3826317135409227,5.418837736045181,10.069274036052242,1.0
gekko x 83,0.26070272111,16.429959212,6.2953847065e-07,3.3826317135409227,5.418837736045181,10.069274036052242,1.0
scipy x 84,0.3029583334047856,17.423046489913084,6.765368215112493e-07,3.335171176048581,5.445898151009609,9.56399896102557,1.0
gekko x 84,0.26070272111,16.429959212,6.2953847065e-07,3.335171176048581,5.445898151009609,9.56399896102557,1.0
scipy x 85,0.382730865585358,15.038935521700392,6.258328262240906e-07,2.93737443282807,5.39107253909555,9.91098112118361,1.0
gekko x 85,0.26070272111,16.429959212,6.2953847065e-07,2.93737443282807,5.39107253909555,9.91098112118361,1.0
scipy x 86,0.312847599639804,16.02605974436984,6.460187346785256e-07,3.1158961060404557,5.442738031679655,9.730608723976072,1.0
gekko x 86,0.26070272111,16.429959212,6.2953847065e-07,3.1158961060404557,5.442738031679655,9.730608723976072,1.0
scipy x 87,0.3260111856398907,17.697977484338264,6.997219364561143e-07,3.4102943250823126,5.473352868839729,9.64264233354167,1.0
gekko x 87,0.26070272111,16.429959212,6.2953847065e-07,3.4102943250823126,5.473352868839729,9.64264233354167,1.0
scipy x 88,0.12669824938765178,18.660861252682814,6.261269943450129e-07,3.391452259487117,5.521601434254732,9.16773841687992,1.0
gekko x 88,0.26070272111,16.429959212,6.2953847065e-07,3.391452259487117,5.521601434254732,9.16773841687992,1.0
scipy x 89,0.23915069619149235,18.699010413869708,6.650632062193908e-07,3.4555317686766913,5.428187744489171,9.236540254453583,1.0
gekko x 89,0.26070272111,16.429959212,6.2953847065e-07,3.4555317686766913,5.428187744489171,9.236540254453583,1.0
scipy x 90,0.32660842833449616,17.000499240596227,6.64411523683918e-07,3.2535279435105493,5.396064891007826,9.582450454247544,1.0
gekko x 90,0.26070272111,16.429959212,6.2953847065e-07,3.2535279435105493,5.396064891007826,9.582450454247544,1.0
scipy x 91,0.3461532581891885,16.337176824595517,6.797514994262297e-07,3.214684673288062,5.497771945892175,9.884749295679491,1.0
gekko x 91,0.26070272111,16.429959212,6.2953847065e-07,3.214684673288062,5.497771945892175,9.884749295679491,1.0
scipy x 92,0.37732433526367587,14.982677471897928,6.211258099254203e-07,2.922701077635914,5.384168069582265,9.889223661875944,1.0
gekko x 92,0.26070272111,16.429959212,6.2953847065e-07,2.922701077635914,5.384168069582265,9.889223661875944,1.0
scipy x 93,0.29124339977531377,18.505312273640435,6.59936162363915e-07,3.403700293824057,5.315306907704514,9.188424670248276,1.0
gekko x 93,0.26070272111,16.429959212,6.2953847065e-07,3.403700293824057,5.315306907704514,9.188424670248276,1.0
scipy x 94,0.3296758459977821,15.043008530539277,5.966460990817751e-07,2.889995707699388,5.323165845599216,9.652345622070307,1.0
gekko x 94,0.26070272111,16.429959212,6.2953847065e-07,2.889995707699388,5.323165845599216,9.652345622070307,1.0
scipy x 95,0.3048818912831205,14.312145083250993,5.96494909742507e-07,2.8251709222738857,5.452359713971792,9.893094765582589,1.0
gekko x 95,0.26070272111,16.429959212,6.2953847065e-07,2.8251709222738857,5.452359713971792,9.893094765582589,1.0
scipy x 96,0.33020787176244487,17.490623638753444,6.616197777908121e-07,3.294041754308158,5.333362572739277,9.42905422829662,1.0
gekko x 96,0.26070272111,16.429959212,6.2953847065e-07,3.294041754308158,5.333362572739277,9.42905422829662,1.0
scipy x 97,0.3320285140629325,14.93000962854614,6.377508670429212e-07,2.975066918367263,5.515635392111214,10.01800360537699,1.0
gekko x 97,0.26070272111,16.429959212,6.2953847065e-07,2.975066918367263,5.515635392111214,10.01800360537699,1.0
scipy x 98,0.44472898941063216,16.43318835912639,6.974466176304699e-07,3.2249162092739914,5.436057088066766,10.038394705145551,1.0
gekko x 98,0.26070272111,16.429959212,6.2953847065e-07,3.2249162092739914,5.436057088066766,10.038394705145551,1.0
scipy x 99,0.22708786991913926,16.391592534821253,5.896067722609501e-07,3.0452824798873843,5.305561771479937,9.246976877634738,1.0
gekko x 99,0.26070272111,16.429959212,6.2953847065e-07,3.0452824798873843,5.305561771479937,9.246976877634738,1.0
scipy x 100,0.35253441867608903,17.116477357744643,6.907702479830213e-07,3.318663666409325,5.449493660336033,9.734668648382517,1.0
gekko x 100,0.26070272111,16.429959212,6.2953847065e-07,3.318663666409325,5.449493660336033,9.734668648382517,1.0
